time,amr_wind_speed,amr_wind_direction
41.5,8.0,262.9113924050633
42.0,8.0,263.0379746835443
42.5,8.0,263.1645569620253
43.0,8.0,263.2911392405063
43.5,8.0,263.4177215189873
44.0,8.0,263.54430379746833
44.5,8.0,263.67088607594934
45.0,8.0,263.7974683544304
45.5,8.0,263.9240506329114
46.0,8.0,264.0506329113924
46.5,8.0,264.17721518987344
47.0,8.0,264.30379746835445
47.5,8.0,264.43037974683546
48.0,8.0,264.55696202531647
48.5,8.0,264.6835443037975
49.0,8.0,264.8101265822785
49.5,8.0,264.9367088607595
50.0,8.0,265.0632911392405
50.5,8.0,265.1898734177215
51.0,8.0,265.3164556962025
51.5,8.0,265.44303797468353
52.0,8.0,265.56962025316454
52.5,8.0,265.69620253164555
53.0,8.0,265.82278481012656
53.5,8.0,265.9493670886076
54.0,8.0,266.0759493670886
54.5,8.0,266.2025316455696
55.0,8.0,266.32911392405066
55.5,8.0,266.45569620253167
56.0,8.0,266.5822784810127
56.5,8.0,266.7088607594937
57.0,8.0,266.8354430379747
57.5,8.0,266.9620253164557
58.0,8.0,267.0886075949367
58.5,8.0,267.2151898734177
59.0,8.0,267.34177215189874
59.5,8.0,267.46835443037975
60.0,8.0,267.59493670886076
60.5,8.0,267.72151898734177
61.0,8.0,267.8481012658228
61.5,8.0,267.9746835443038
62.0,8.0,268.1012658227848
62.5,8.0,268.2278481012658
63.0,8.0,268.3544303797468
63.5,8.0,268.4810126582278
64.0,8.0,268.60759493670884
64.5,8.0,268.7341772151899
65.0,8.0,268.8607594936709
65.5,8.0,268.9873417721519
66.0,8.0,269.11392405063293
66.5,8.0,269.24050632911394
67.0,8.0,269.36708860759495
67.5,8.0,269.49367088607596
68.0,8.0,269.62025316455697
68.5,8.0,269.746835443038
69.0,8.0,269.873417721519
69.5,8.0,270.0
70.0,8.0,278.8202617298383
70.5,8.0,272.00078604183614
71.0,8.0,274.8936899205287
71.5,8.0,281.2044659960073
72.0,8.0,279.3377899507498
72.5,8.0,265.11361060061796
73.0,8.0,274.75044208762796
73.5,8.0,269.2432139585115
74.0,8.0,269.48390574103223
74.5,8.0,272.0529925096919
75.0,8.0,270.7202178558044
75.5,8.0,277.2713675348149
76.0,8.0,273.80518862573496
76.5,8.0,270.60837508246414
77.0,8.0,272.2193161637271
77.5,8.0,271.6683716368713
78.0,8.0,277.470395365788
78.5,8.0,268.974208681171
79.0,8.0,271.5653385082545
79.5,8.0,265.72952130349137
80.0,8.0,257.2350509208296
80.5,8.0,273.26809297720183
81.0,8.0,274.3221809942975
81.5,8.0,266.28917489796777
82.0,8.0,281.348773119938
82.5,8.0,262.7281716270062
83.0,8.0,270.2287925865072
83.5,8.0,269.0640807498708
84.0,8.0,277.6638960717923
84.5,8.0,277.3467938495014
85.0,8.0,270.77473712848456
85.5,8.0,271.8908125980109
86.0,8.0,265.56107126184946
86.5,8.0,260.0960176588804
87.0,8.0,268.2604392533692
87.5,8.0,270.7817448455199
88.0,8.0,276.1514534036386
88.5,8.0,276.0118992439221
89.0,8.0,268.06336591296025
89.5,8.0,268.4884862471233
90.0,8.0,264.7572351746645
90.5,8.0,262.8999103141051
91.0,8.0,261.46864904687493
91.5,8.0,279.75387697615895
92.0,8.0,267.45173909124173
92.5,8.0,267.80962849194407
93.0,8.0,263.7360231997504
93.5,8.0,273.88745177915956
94.0,8.0,261.93051076221025
94.5,8.0,268.93629859893014
95.0,8.0,265.5226671940316
95.5,8.0,271.9345124892963
96.0,8.0,267.4459743121556
96.5,8.0,264.09683907938796
97.0,8.0,269.85908885830673
97.5,8.0,272.1416593526521
98.0,8.0,270.3325861119158
98.5,8.0,271.5123594886989
99.0,8.0,266.8283895315952
99.5,8.0,268.1862941700643
